AU name,AU name,Total_CycleTime,Total_Length
Epuni East,Petone Central,24.5057235338,6534.8596090255
Epuni East,Normandale,25.5918602212,6824.4960589913
Epuni East,Korokoro,28.0251114075,7473.36304201
Epuni East,Kelson,28.5199665128,7605.3244034076
Epuni East,Parkway,29.2287552347,7794.3347292491
Epuni East,Maungaraki,29.8671940141,7964.5850704367
Epuni East,Fernlea,32.8737066072,8713.0499669174
Epuni East,Holborn,34.9151761486,9310.7136396212
Epuni East,Tawhai,35.5957266327,9492.1937687288
Epuni East,Homedale East,36.0025685778,9600.6849540761
Epuni East,Homedale West,38.7057507469,10321.5335325047
Epuni East,Delaney,38.7308954782,10328.238794193
Epuni East,Eastbourne,41.1283668881,10967.5645034926
Epuni East,Heretaunga-Silverstream,41.7782861863,11140.8763163392
Epuni East,Manuka,42.8037944368,11414.3451831437
Epuni East,Heretaunga,45.1299766724,12034.6604459646
Epuni East,Pinehaven,50.2891481759,13410.4395135785
Epuni East,Trentham South,51.8719598105,13832.5226161445
Epuni East,Brentwood,53.1850888422,14182.6903579307
Epuni East,Trentham North,53.8523199964,14360.6186657134
Epuni East,Poets Block,56.5443194917,15078.4851977913
Epuni East,Belmont,57.2659255158,15270.9134708692
Epuni East,Kaiwharawhara,57.7912073469,15410.9886258399
Epuni East,Wallaceville,59.5263760409,15873.7002775828
Epuni East,Elderslea,60.2831267391,16075.5004637571
Epuni East,Upper Hutt Central,61.9752024472,16526.7206525889
Epuni East,Te Kainga,64.4110861145,17176.2896305293
Epuni East,Maidstone,64.499804949,17199.9479864089
Epuni East,Thorndon-Tinakori Road,64.9008873839,17306.9033023845
Epuni East,Ngaio South,65.064577895,17350.5541053397
Epuni East,Ebdentown,65.2327071591,17395.3885757656
Epuni East,Resolution,66.0813161846,17621.6843159001
Epuni East,Clouston Park,68.4195099596,18245.2026558888
Epuni East,Wadestown,68.7290778871,18327.7541032329
Epuni East,Ngauranga East,69.6708036663,18578.8809776873
Epuni East,Awarua,70.7857911403,18876.2109707466
Epuni East,Totara Park,72.3343616624,19289.1631099675
Epuni East,Lambton,73.0228278359,19472.7540895603
Epuni East,Ngauranga West,73.3033913825,19547.5710353411
Epuni East,Rangoon Heights,73.3643775885,19563.8340236086
Epuni East,Khandallah Park-Broadmeadows,73.733338082,19134.20697642
Epuni East,Willis Street-Cambridge Terrace,73.9575042882,19722.0011435199
Epuni East,Northland,74.2711560637,19805.6416169872
Epuni East,Kelburn,75.4502657852,20120.0708760565
Epuni East,Northland North,75.6848149067,20182.617308465
Epuni East,Wilton,76.1939612367,20318.3896631159
Epuni East,Raroa,76.2792656199,20341.1374986303
Epuni East,Taitville,77.0909534551,20557.5875880384
Epuni East,Aro Street-Nairn Street,77.4123114151,20643.2830440269
Epuni East,Oriental Bay,77.5124777438,20669.994065023
Epuni East,Mt Victoria West,77.9048675415,20774.6313443899
Epuni East,Mt Cook-Wallace Street,78.4452382097,20918.7301892465
Epuni East,Maoribank,78.8844249044,21035.8466411762
Epuni East,Johnsonville Central,79.2935640922,21144.9504245894
Epuni East,Karori North,80.8070165178,21548.5377380815
Epuni East,Johnsonville East,81.2179497685,21658.1199382752
Epuni East,Roseneath,81.8652373247,21830.7299532526
Epuni East,Johnsonville North,82.0750475121,21886.6793365708
Epuni East,Adelaide,82.7853145037,22076.0838676407
Epuni East,Newtown West,83.0718405046,22152.4908012162
Epuni East,Hataitai North,83.141164,22170.977066668
Epuni East,Vogeltown,83.2346616667,22195.9097777939
Epuni East,Brooklyn,83.9724297331,22392.6479288219
Epuni East,Vogeltown West,84.0282731314,22407.5395017091
Epuni East,Paparangi West,84.4107251561,22509.5267083001
Epuni East,Newlands North,84.7045904394,22587.8907838372
Epuni East,Churton Park South,84.9890398718,22663.743965813
Epuni East,Newlands South,85.0558599836,22681.5626622858
Epuni East,Kilbirnie West-Hataitai South,85.7487058412,22866.3215576518
Epuni East,Paparangi,86.0125778508,22936.687426877
Epuni East,Brooklyn South,86.1730627647,22979.4834039223
Epuni East,Crofton Downs,86.4129481558,23043.4528415589
Epuni East,Newtown East,86.6805807583,23114.8215355387
Epuni East,Kingston-Mornington,87.5441440212,23345.1050723297
Epuni East,Berhampore West,87.5900416804,23357.3444481068
Epuni East,Karori Park,87.778630936,23407.6349162615
Epuni East,Karori South,87.7931676982,23411.5113861913
Epuni East,Berhampore East,87.8907919958,23437.5445322152
Epuni East,Kilbirnie East,89.7724440443,23939.3184118148
Epuni East,Newlands East,90.6280294352,24167.474516065
Epuni East,Woodridge,90.7505489916,24200.1463977652
Epuni East,Glenside North,90.9295560387,24247.8816103263
Epuni East,Grenada Village,91.6738342644,24446.35580383
Epuni East,Emerald Hill,91.994266164,24531.804310413
Epuni East,Churton Park North,93.0746038362,24819.8943563265
Epuni East,Happy Valley-Owhiro Bay,93.1579979468,24842.1327858223
Epuni East,Island Bay East,93.8445004899,25025.2001306318
Epuni East,Melrose-Houghton Bay-Southgate,94.150873738,25106.899663462
Epuni East,Island Bay West,94.8832387193,25302.1969918043
Epuni East,Lyall Bay-Airport-Moa Point,95.6586847453,25508.982598751
Epuni East,Miramar South,97.0483699362,25879.565316332
Epuni East,Karori East,98.8110892574,26005.7779766924
Epuni East,Seatoun Tunnel West,99.3389907997,26490.3975465827
Epuni East,Te Marua,100.4112548037,26776.3346143299
Epuni East,Strathmore Park,100.4588154136,26789.0174436269
Epuni East,Miramar,100.5036460347,26800.9722759231
Epuni East,Tawa South,101.0641545298,26950.4412079548
Epuni East,Miramar West,102.0320167476,27208.5377993647
Epuni East,Seatoun,104.0742033572,27753.1208952563
Epuni East,Miramar North,104.5390794553,27877.0878547361
Epuni East,Karaka Bay-Worser Bay,105.1655557403,28044.1481974054
Epuni East,Tawa Central,106.2165029662,28324.4007909825
Epuni East,Grenada North,107.0558374305,28548.223314803
Epuni East,Maupuia,108.0169113967,28804.5097057972
Epuni East,Makara-Ohariu,108.3627753173,28896.7400846162
Epuni East,Greenacres,110.6341365966,29502.4364257611
Epuni East,Linden,110.8118760216,29549.833605771
Epuni East,Takapu,114.9260555926,30646.9481580214
Epuni East,Porirua Central,116.4028648349,31040.7639559739
Epuni East,Porirua East,125.6524264646,33507.31372389
Epuni East,Ranui Heights,128.0699703368,34151.9920898075
Epuni East,Cannons Creek North,130.8812300834,34901.6613555692
Epuni East,Cannons Creek South,133.6941491874,35651.7731166351
Epuni East,Cannons Creek East,134.0622755511,35749.9401469571
Epuni East,Titahi Bay South,136.220889593,36325.5705581403
Epuni East,Elsdon-Takapuwahia,136.3211051246,36352.2946998922
Epuni East,Waitangirua,137.7171159855,36724.564262792
Epuni East,Onepoto,138.4314011655,36915.0403108019
Epuni East,Titahi Bay North,138.6133544918,36963.5611978086
Epuni East,Adventure,139.4051979172,37174.7194445756
Epuni East,Ascot Park,145.324000791,38753.0668775994
Epuni East,Discovery,148.0035894947,39467.623865251
Epuni East,Paremata-Postgate,151.2364857473,40329.7295326176
Epuni East,Papakowhai South,151.4308438233,39840.6493937556
Epuni East,Papakowhai North,152.6076525592,40695.3740157877
Epuni East,Endeavour,155.1732830379,41379.5421434323
Epuni East,Mana-Camborne,184.0050776725,49068.0207126567
Epuni East,Plimmerton,201.4552474413,53721.3993176755
Epuni East,Waikanae East,205.0539597515,54681.0559337431
Epuni East,Kaitawa,208.6627614828,55643.4030620795
Epuni East,Pukerua Bay,210.5555676092,56148.1513624663
Epuni East,Paekakariki,236.0464178262,62945.7114203317
Epuni East,Raumati South,259.0289190957,68683.4584893872
Epuni East,Raumati Beach,262.7911471746,70077.6392465542
Epuni East,Paraparaumu Central,273.4581851418,72922.1827044922
Epuni East,Paraparaumu Beach South,273.8878382192,73036.756858462
Epuni East,Paraparaumu Beach North,281.6488467942,75106.3591451309
Epuni East,Otaihanga,286.1663443937,76311.0251716453
Epuni East,Waikanae Beach,302.6539661599,79737.4035468368
Epuni East,Waikanae Park,311.8651183493,83104.9176949483
Epuni East,Featherston,311.8921664625,59203.8343080459
Epuni East,Waikanae West,313.6075476101,83569.5654978321
Epuni East,Martinborough,374.2004556069,75819.3780798904
Epuni East,Kahutara,385.724659657,76957.366851427
Epuni East,Greytown,405.7930026786,84244.0572990065
Epuni East,Tuturumuri,482.3044833723,104647.118817337
Epuni East,Carterton,482.6256487321,104732.762913274
Epuni East,Waingawa,506.0890811548,110989.67822599
Epuni East,Solway South,542.7595893443,120768.480409864
Epuni East,Masterton East,543.8824149058,121067.900559598
Epuni East,Lansdowne,552.9691695497,123491.035131307
Epuni East,Masterton Central,555.176145718,124079.562109515
Epuni East,Masterton Railway,556.3408486448,124390.14955666
Epuni East,Masterton West,556.5507476714,124446.122630429
Epuni East,Ngaumutawa,562.6533885167,126073.493522521
Epuni East,Solway North,563.2996859386,126245.839501671
Epuni East,Mt Holdsworth,563.9369270377,122547.37675681
Epuni East,Opaki-Fernridge,565.4302234241,126813.982831144
Epuni East,Whareama,644.5909543761,147923.511085023
Epuni East,Eketahuna,763.9290648761,179747.007218356
Epuni East,Mangatainoka,814.4573528447,191767.563838909
Epuni East,Pahiatua,828.4007340525,196939.452332068
Epuni East,Owahanga,933.9940517462,218844.073576351
Epuni East,Woodville,954.5243315688,230572.411669724
Epuni East,Dannevirke West,1046.1854948734,255015.388550969
Epuni East,Dannevirke East,1048.8106797111,255715.437841027
Epuni East,Norsewood-Herbertville,1065.4778522591,260160.017187139
Papakowhai South,Papakowhai South,0,0
Papakowhai South,Papakowhai North,8.8204973255,2352.1326201263
Papakowhai South,Ascot Park,8.8463251292,2359.02003446
Papakowhai South,Paremata-Postgate,14.7092628223,3922.47008594
Papakowhai South,Adventure,16.4213997017,4379.0399204475
Papakowhai South,Waitangirua,17.133365287,4568.8974098605
Papakowhai South,Discovery,17.8491334404,4638.4564594785
Papakowhai South,Cannons Creek East,18.1927439001,4310.4894142376
Papakowhai South,Cannons Creek North,22.8701507148,5557.7978981504
Papakowhai South,Cannons Creek South,24.8967131269,6098.2145413754
Papakowhai South,Endeavour,25.0188269836,6550.3747376598
Papakowhai South,Porirua East,28.1331414538,6961.2620952303
Papakowhai South,Ranui Heights,31.9172487315,7970.3573692702
Papakowhai South,Porirua Central,38.7166716031,9783.5368016938
Papakowhai South,Linden,40.9709233193,10384.6705927043
Papakowhai South,Greenacres,45.4936563875,11590.732744211
Papakowhai South,Tawa Central,47.1313038112,12027.4387238663
Papakowhai South,Titahi Bay South,47.410453818,12101.8787256887
Papakowhai South,Onepoto,49.6209653905,12691.3484783503
Papakowhai South,Titahi Bay North,49.8029187168,12739.869365357
Papakowhai South,Tawa South,52.5188898122,13464.12832414
Papakowhai South,Mana-Camborne,53.8506216181,14238.8533068842
Papakowhai South,Elsdon-Takapuwahia,58.6300240822,15093.7641294548
Papakowhai South,Glenside North,60.1246307192,15492.325899343
Papakowhai South,Grenada North,60.8194476373,15677.6104108164
Papakowhai South,Takapu,68.6896657993,17776.3352540349
Papakowhai South,Churton Park South,69.457485524,17981.0871805991
Papakowhai South,Grenada Village,70.8412124015,18350.0810146064
Papakowhai South,Churton Park North,71.2393716873,18456.2568241643
Papakowhai South,Plimmerton,71.300791387,18892.2319119029
Papakowhai South,Johnsonville North,71.6056420375,18553.9289175498
Papakowhai South,Johnsonville East,73.982856432,19187.8527560808
Papakowhai South,Johnsonville Central,74.0805219605,19213.8968969987
Papakowhai South,Paparangi West,75.9156262749,19703.2580475294
Papakowhai South,Newlands North,76.8007244216,19939.2842199722
Papakowhai South,Raroa,76.9515719175,19979.5102188752
Papakowhai South,Paparangi,77.6108495293,20155.3175820385
Papakowhai South,Newlands South,80.1429837293,20830.5533686901
Papakowhai South,Pukerua Bay,80.4011115549,21318.9839566938
Papakowhai South,Newlands East,82.2263011138,21386.1046712265
Papakowhai South,Woodridge,82.3488206702,21418.7765529267
Papakowhai South,Rangoon Heights,83.464184243,21716.2068390127
Papakowhai South,Te Kainga,86.7444617705,22590.9475130033
Papakowhai South,Khandallah Park-Broadmeadows,88.4220517533,22510.2883296616
Papakowhai South,Ngaio South,90.3032873042,23539.9676553303
Papakowhai South,Ngauranga West,91.38204458,23827.6362622123
Papakowhai South,Awarua,93.394144412,24364.1962174229
Papakowhai South,Kaiwharawhara,93.6392442646,24429.5561781012
Papakowhai South,Thorndon-Tinakori Road,100.1422326089,26163.6864032641
Papakowhai South,Wilton,101.6178730575,26557.1905228895
Papakowhai South,Ngauranga East,101.9153863356,26636.5273970462
Papakowhai South,Wadestown,102.3656748904,26756.6043449769
Papakowhai South,Paekakariki,105.8919617719,28116.5440145592
Papakowhai South,Crofton Downs,107.9484288555,28245.3387356871
Papakowhai South,Northland North,108.0083579882,28261.3198377428
Papakowhai South,Lambton,108.2641730609,28329.5371904399
Papakowhai South,Northland,108.9932698057,28523.9629890597
Papakowhai South,Willis Street-Cambridge Terrace,109.1583072535,28567.9729751378
Papakowhai South,Kelburn,110.6916110102,28976.8539769361
Papakowhai South,Taitville,112.3322986801,29414.370688918
Papakowhai South,Aro Street-Nairn Street,112.6131143804,29489.2548756447
Papakowhai South,Karori North,112.7052898656,29513.8350050462
Papakowhai South,Oriental Bay,112.7132807091,29515.9658966409
Papakowhai South,Mt Victoria West,113.1056705067,29620.6031760078
Papakowhai South,Mt Cook-Wallace Street,113.6460411749,29764.7020208644
Papakowhai South,Roseneath,117.06604029,30676.7017848705
Papakowhai South,Adelaide,117.9861174689,30922.0556992586
Papakowhai South,Newtown West,118.2726434698,30998.462632834
Papakowhai South,Hataitai North,118.3419669653,31016.9488982859
Papakowhai South,Vogeltown,118.435464632,31041.8816094117
Papakowhai South,Brooklyn,119.1732326984,31238.6197604398
Papakowhai South,Vogeltown West,119.2290760967,31253.511333327
Papakowhai South,Karori Park,119.6769042838,31372.9321832262
Papakowhai South,Kilbirnie West-Hataitai South,120.9495088065,31712.2933892697
Papakowhai South,Brooklyn South,121.37386573,31825.4552355402
Papakowhai South,Karori South,121.6823868462,31907.7275332022
Papakowhai South,Newtown East,121.8813837235,31960.7933671566
Papakowhai South,Kingston-Mornington,122.7449469865,32191.0769039476
Papakowhai South,Berhampore West,122.7908446457,32203.3162797247
Papakowhai South,Berhampore East,123.0915949611,32283.5163638331
Papakowhai South,Kilbirnie East,124.9732470096,32785.2902434327
Papakowhai South,Makara-Ohariu,125.6737308062,32972.0859225447
Papakowhai South,Petone Central,126.8013451353,33272.7830769593
Papakowhai South,Happy Valley-Owhiro Bay,128.3588009121,33688.1046174402
Papakowhai South,Raumati South,128.8744630414,33854.2910836147
Papakowhai South,Island Bay East,129.0453034551,33871.1719622497
Papakowhai South,Melrose-Houghton Bay-Southgate,129.3516767033,33952.8714950799
Papakowhai South,Korokoro,130.0308256807,34133.9778890668
Papakowhai South,Island Bay West,130.0840416845,34148.1688234222
Papakowhai South,Esplanade,130.4194936153,34237.6226716222
Papakowhai South,Lyall Bay-Airport-Moa Point,130.8594877106,34354.9544303689
Papakowhai South,Miramar South,132.2491729015,34725.5371479498
Papakowhai South,Wilford,132.6152144919,34823.1482387228
Papakowhai South,Raumati Beach,132.6366911203,35248.4718407817
Papakowhai South,Alicetown,132.6887377978,34842.7544536275
Papakowhai South,Karori East,134.0524344824,34862.561077572
Papakowhai South,Seatoun Tunnel West,134.539793765,35336.3693782005
Papakowhai South,Strathmore Park,135.6596183789,35634.9892752448
Papakowhai South,Miramar,135.704449,35646.944107541
Papakowhai South,Melling,136.3394872334,35816.2876364559
Papakowhai South,Miramar West,137.2328197129,36054.5096309826
Papakowhai South,Maungaraki,137.4708104105,36117.9738170007
Papakowhai South,Moera,137.9291345946,36240.1935994446
Papakowhai South,Hutt Central,138.8018129239,36472.9078205824
Papakowhai South,Gracefield,138.8474460628,36485.0766576347
Papakowhai South,Seatoun,139.2750063225,36599.0927268742
Papakowhai South,Miramar North,139.7398824205,36723.059686354
Papakowhai South,Woburn North,140.3314720651,36880.8169248921
Papakowhai South,Karaka Bay-Worser Bay,140.3663587055,36890.1200290233
Papakowhai South,Woburn South,141.0701787614,37077.8053772516
Papakowhai South,Waterloo West,142.3998733849,37432.3906101793
Papakowhai South,Normandale,143.1104682157,37621.8825650758
Papakowhai South,Maupuia,143.217714362,37650.4815374151
Papakowhai South,Paraparaumu Central,143.3037290875,38093.0152987197
Papakowhai South,Paraparaumu Beach South,143.7333821649,38207.5894526895
Papakowhai South,Tirohanga,144.3562407181,37954.0885657116
Papakowhai South,Waiwhetu South,145.6877762543,38309.1647086874
Papakowhai South,Waiwhetu North,145.7633572302,38329.3196356018
Papakowhai South,Epuni West,145.8923825919,38363.7263987187
Papakowhai South,Boulcott,146.4272672148,38506.3622981708
Papakowhai South,Waterloo East,148.5645686333,39076.3093430803
Papakowhai South,Epuni East,149.5469049786,39338.2657018271
Papakowhai South,Paraparaumu Beach North,151.4943907399,40277.1917393584
Papakowhai South,Avalon West,153.737436121,40455.7406731445
