origin (2013 area unit name),destination,distance (meters),time (minutes)
Akatarawa,Taitville,44368,138.96666666666667
Akatarawa,Takapu,,
Akatarawa,Tawa Central,55680,148.3
Akatarawa,Tawa South,53806,146.71666666666667
Akatarawa,Tawhai,20426,87.33333333333333
Akatarawa,Te Horo,109301,208.9
Akatarawa,Te Kainga,48703,135.31666666666666
Akatarawa,Te Marua,11168,72.23333333333333
Akatarawa,Te Wharau,,
Akatarawa,Thorndon-Tinakori Road,41661,105.4
Akatarawa,Tirohanga,29728,108.78333333333333
Akatarawa,Titahi Bay North,65373,168.75
Akatarawa,Titahi Bay South,64462,166.95
Akatarawa,Totara Park,8510,61.983333333333334
Akatarawa,Trentham North,11268,55.45
Akatarawa,Trentham South,14652,77.76666666666667
Akatarawa,Tuturumuri,,
Akatarawa,Upper Hutt Central,9078,49.666666666666664
Akatarawa,Vogeltown,47632,132.68333333333334
Akatarawa,Vogeltown West,47178,127.98333333333333
Akatarawa,Wadestown,44333,113.46666666666667
Akatarawa,Waikanae Beach,103138,621.6833333333333
Akatarawa,Waikanae East,97970,206.55
Akatarawa,Waikanae Park,100439,629.7333333333333
Akatarawa,Waikanae West,98166,204.81666666666666
Akatarawa,Waingawa,63760,265.1333333333333
Akatarawa,Waitangirua,63775,166.63333333333333
Akatarawa,Waiwhetu North,26854,93.28333333333333
Akatarawa,Waiwhetu South,27912,95.98333333333333
Akatarawa,Wallaceville,9874,53.1
Akatarawa,Waterloo East,26499,88.08333333333333
Akatarawa,Waterloo West,25683,78.95
Akatarawa,Whareama,,
Akatarawa,Wilford,31427,96.08333333333333
Akatarawa,Willis Street-Cambridge Terrace,43205,113.23333333333333
Akatarawa,Wilton,47181,119.91666666666667
Akatarawa,Woburn North,26845,80.98333333333333
Akatarawa,Woburn South,27331,87.46666666666667
Akatarawa,Woodridge,43782,125.76666666666667
Akatarawa,Woodville,191460,305.55
Alicetown,Adelaide,18705,48.05
Alicetown,Adventure,37362,91.31666666666666
Alicetown,Akatarawa,30045,100.1
Alicetown,Alicetown,0,0.0
Alicetown,Arakura,14596,39.083333333333336
Alicetown,Aro Street-Nairn Street,19234,48.56666666666667
Alicetown,Ascot Park,39103,87.75
Alicetown,Avalon East,6674,22.666666666666668
Alicetown,Avalon West,6983,30.483333333333334
Alicetown,Awarua,20988,51.71666666666667
Alicetown,Belmont,12944,82.86666666666666
Alicetown,Berhampore East,20711,56.36666666666667
Alicetown,Berhampore West,20553,54.75
Alicetown,Boulcott,4123,20.433333333333334
Alicetown,Brentwood,19058,46.36666666666667
Alicetown,Brooklyn,19486,53.733333333333334
Alicetown,Brooklyn South,20472,64.8
Alicetown,Cannons Creek East,35499,70.63333333333334
Alicetown,Cannons Creek North,34668,68.25
Alicetown,Cannons Creek South,36472,87.25
Alicetown,Carterton,69778,95.16666666666667
Alicetown,Churton Park North,35670,117.26666666666667
Alicetown,Churton Park South,26417,87.13333333333334
Alicetown,Clouston Park,23667,55.81666666666667
Alicetown,Cloustonville,35497,66.31666666666666
Alicetown,Crofton Downs,20735,75.03333333333333
Alicetown,Dannevirke East,193477,255.23333333333332
Alicetown,Dannevirke West,194452,268.0833333333333
Alicetown,Delaney,14276,45.53333333333333
Alicetown,Discovery,41153,92.2
Alicetown,Eastbourne,12373,36.85
Alicetown,Ebdentown,23473,59.5
Alicetown,Eketahuna,206063,255.83333333333334
Alicetown,Elderslea,20790,52.25
Alicetown,Elsdon-Takapuwahia,36257,104.36666666666666
Alicetown,Emerald Hill,29340,77.03333333333333
Alicetown,Endeavour,43832,130.5
Alicetown,Epuni East,5406,28.85
Alicetown,Epuni West,4292,19.133333333333333
Alicetown,Esplanade,2057,12.716666666666667
Alicetown,Featherston,49697,65.73333333333333
Alicetown,Fernlea,12118,51.18333333333333
Alicetown,Glendale,17364,46.63333333333333
Alicetown,Glenside North,31721,71.35
Alicetown,Gracefield,4878,34.03333333333333
Alicetown,Greenacres,30070,67.73333333333333
Alicetown,Grenada North,27935,74.91666666666667
Alicetown,Grenada Village,28419,101.1
Alicetown,Greytown,63499,99.31666666666666
Alicetown,Happy Valley-Owhiro Bay,23519,85.78333333333333
Alicetown,Hataitai North,18588,39.1
Alicetown,Haywards-Manor Park,13926,57.75
Alicetown,Heretaunga,17399,43.65
Alicetown,Heretaunga-Silverstream,15026,30.633333333333333
Alicetown,Holborn,13017,47.21666666666667
Alicetown,Homebush-Te Ore Ore,86706,268.0833333333333
Alicetown,Homedale East,13736,50.85
Alicetown,Homedale West,18220,44.6
Alicetown,Horokiwi,31348,110.0
Alicetown,Hutt Central,1999,9.7
Alicetown,Island Bay East,22075,65.81666666666666
Alicetown,Island Bay West,22055,65.65
Alicetown,Johnsonville Central,21553,59.81666666666667
Alicetown,Johnsonville East,12989,52.96666666666667
Alicetown,Johnsonville North,22036,67.43333333333334
Alicetown,Kahutara,65507,93.2
Alicetown,Kaitawa,79326,130.18333333333334
Alicetown,Kaiwharawhara,10942,16.85
Alicetown,Kapiti Island,,
Alicetown,Karaka Bay-Worser Bay,24906,72.91666666666667
Alicetown,Karori East,18478,63.85
Alicetown,Karori North,18996,52.483333333333334
Alicetown,Karori Park,20543,50.36666666666667
Alicetown,Karori South,22342,74.46666666666667
Alicetown,Kelburn,16534,48.016666666666666
Alicetown,Kelson,,
Alicetown,Khandallah Park-Broadmeadows,26487,92.51666666666667
Alicetown,Kilbirnie East,20334,42.516666666666666
Alicetown,Kilbirnie West-Hataitai South,20849,45.2
Alicetown,Kingston-Mornington,21091,49.1
Alicetown,Kopuaranga,,
Alicetown,Korokoro,5733,45.7
Alicetown,Lambton,15298,29.65
Alicetown,Lansdowne,85652,130.7
Alicetown,Linden,29007,51.266666666666666
Alicetown,Lyall Bay-Airport-Moa Point,24879,65.33333333333333
Alicetown,Maidstone,20961,43.666666666666664
Alicetown,Makara-Ohariu,33099,105.95
Alicetown,Mana Island,39011,89.28333333333333
Alicetown,Mana-Camborne,37972,72.36666666666666
Alicetown,Mangaroa,37654,70.7
Alicetown,Mangatainoka,190349,247.65
Alicetown,Manuka,15426,56.583333333333336
Alicetown,Maoribank,26537,63.15
Alicetown,Mara,,
Alicetown,Martinborough,64816,99.6
Alicetown,Masterton Central,84296,112.61666666666666
Alicetown,Masterton East,241141,300.35
Alicetown,Masterton Railway,82350,104.81666666666666
Alicetown,Masterton West,82318,104.46666666666667
Alicetown,Maungakotukutuku,72173,101.71666666666667
Alicetown,Maungaraki,5933,22.583333333333332
Alicetown,Maupuia,25953,95.33333333333333
Alicetown,Melling,1292,11.35
Alicetown,Melrose-Houghton Bay-Southgate,22663,81.13333333333334
Alicetown,Miramar,23302,61.53333333333333
Alicetown,Miramar North,24553,65.93333333333334
Alicetown,Miramar South,22302,51.2
Alicetown,Miramar West,23570,65.16666666666667
Alicetown,Mitchelltown,17927,59.9
Alicetown,Moera,1977,23.85
Alicetown,Moonshine Valley,24869,68.31666666666666
Alicetown,Mt Cook-Wallace Street,17459,36.983333333333334
Alicetown,Mt Holdsworth,,
Alicetown,Mt Victoria West,17262,41.38333333333333
Alicetown,Naenae North,8823,28.583333333333332
Alicetown,Naenae South,7469,29.25
Alicetown,Newlands East,14965,52.15
Alicetown,Newlands North,12688,45.68333333333333
Alicetown,Newlands South,12442,46.833333333333336
Alicetown,Newtown East,20296,51.06666666666667
Alicetown,Newtown West,19166,46.233333333333334
Alicetown,Ngaio South,24669,53.25
Alicetown,Ngaumutawa,82537,107.6
Alicetown,Ngauranga East,20407,43.25
Alicetown,Ngauranga West,20891,51.083333333333336
Alicetown,Nireaha-Tiraumea,218438,267.5
Alicetown,Normandale,4865,24.233333333333334
Alicetown,Norsewood-Herbertville,,
Alicetown,Northland,17226,58.3
Alicetown,Northland North,17022,60.233333333333334
Alicetown,Onepoto,42706,114.18333333333334
Alicetown,Opaki-Fernridge,86097,101.91666666666667
Alicetown,Oriental Bay,17580,44.583333333333336
Alicetown,Otaihanga,67890,148.4
Alicetown,Otaki,82289,112.2
Alicetown,Otaki Forks,,
Alicetown,Owahanga,,
Alicetown,Paekakariki,55056,93.11666666666666
Alicetown,Paekakariki Hill,60647,98.51666666666667
Alicetown,Pahiatua,181771,241.41666666666666
Alicetown,Papakowhai North,37123,75.53333333333333
Alicetown,Papakowhai South,36751,83.13333333333334
Alicetown,Paparangi,13542,49.583333333333336
Alicetown,Paparangi West,20218,61.483333333333334
Alicetown,Papatawa,176133,228.4
Alicetown,Paraparaumu Beach North,68360,129.2
Alicetown,Paraparaumu Beach South,67828,118.51666666666667
Alicetown,Paraparaumu Central,65287,114.31666666666666
Alicetown,Paremata-Postgate,37064,77.08333333333333
Alicetown,Parkway,11420,35.18333333333333
Alicetown,Pauatahanui,44457,90.91666666666667
Alicetown,Peka Peka,76802,121.83333333333333
Alicetown,Pencarrow,19329,45.96666666666667
Alicetown,Petone Central,2607,9.783333333333333
Alicetown,Pinehaven,19994,54.583333333333336
Alicetown,Plimmerton,40620,99.76666666666667
Alicetown,Poets Block,20306,50.31666666666667
Alicetown,Porirua Central,31667,73.6
Alicetown,Porirua East,33389,67.73333333333333
Alicetown,Pukerua Bay,45854,96.3
Alicetown,Rangoon Heights,13327,58.96666666666667
Alicetown,Ranui Heights,33293,76.28333333333333
Alicetown,Raroa,24398,71.48333333333333
Alicetown,Raumati Beach,65544,117.96666666666667
Alicetown,Raumati South,68068,139.91666666666666
Alicetown,Resolution,43088,114.16666666666667
Alicetown,Riverstone Terraces,23180,101.96666666666667
Alicetown,Roseneath,18220,54.766666666666666
Alicetown,Seatoun,26514,90.8
Alicetown,Seatoun Tunnel West,23737,54.35
Alicetown,Solway North,81244,105.43333333333334
Alicetown,Solway South,82850,124.58333333333333
Alicetown,Strathmore Park,25549,76.16666666666667
Alicetown,Taita North,8969,29.2
Alicetown,Taita South,8303,29.15
Alicetown,Taitville,16982,48.416666666666664
Alicetown,Takapu,,
Alicetown,Tawa Central,28482,57.75
Alicetown,Tawa South,26608,56.166666666666664
Alicetown,Tawhai,13634,51.983333333333334
Alicetown,Te Horo,82599,126.85
Alicetown,Te Kainga,22235,53.733333333333334
Alicetown,Te Marua,30544,72.2
Alicetown,Te Wharau,,
Alicetown,Thorndon-Tinakori Road,13910,23.833333333333332
Alicetown,Tirohanga,3889,38.06666666666667
Alicetown,Titahi Bay North,38671,89.7
Alicetown,Titahi Bay South,37760,87.9
Alicetown,Totara Park,24376,67.76666666666667
Alicetown,Trentham North,18473,44.88333333333333
Alicetown,Trentham South,19452,60.766666666666666
Alicetown,Tuturumuri,,
Alicetown,Upper Hutt Central,20972,43.35
Alicetown,Vogeltown,20604,51.1
Alicetown,Vogeltown West,20150,46.4
Alicetown,Wadestown,16541,41.21666666666667
Alicetown,Waikanae Beach,75346,428.43333333333334
Alicetown,Waikanae East,70178,134.3
Alicetown,Waikanae Park,72647,436.48333333333335
Alicetown,Waikanae West,70374,132.56666666666666
Alicetown,Waingawa,80191,263.65
Alicetown,Waitangirua,36577,76.08333333333333
Alicetown,Waiwhetu North,6456,33.916666666666664
Alicetown,Waiwhetu South,6571,35.28333333333333
Alicetown,Wallaceville,19659,39.166666666666664
Alicetown,Waterloo East,4577,25.833333333333332
Alicetown,Waterloo West,3895,16.7
Alicetown,Whareama,,
Alicetown,Wilford,1330,8.383333333333333
Alicetown,Willis Street-Cambridge Terrace,16388,32.5
Alicetown,Wilton,19389,47.666666666666664
Alicetown,Woburn North,2726,13.733333333333333
Alicetown,Woburn South,1681,20.633333333333333
Alicetown,Woodridge,15989,53.516666666666666
Alicetown,Woodville,168374,223.5
Arakura,Adelaide,32868,79.85
Arakura,Adventure,61096,132.43333333333334
Arakura,Akatarawa,36040,111.35
Arakura,Alicetown,14460,40.03333333333333
Arakura,Arakura,0,0.0
Arakura,Aro Street-Nairn Street,33397,80.36666666666666
Arakura,Ascot Park,63975,129.45
Arakura,Avalon East,13482,35.13333333333333
Arakura,Avalon West,14799,46.53333333333333
Arakura,Awarua,32625,83.51666666666667
Arakura,Belmont,24106,104.11666666666666
Arakura,Berhampore East,34873,88.16666666666667
Arakura,Berhampore West,34715,86.55
Arakura,Boulcott,13472,47.68333333333333
Arakura,Brentwood,25625,61.13333333333333
Arakura,Brooklyn,33662,85.53333333333333
Arakura,Brooklyn South,34120,517.6
Arakura,Cannons Creek East,50157,113.93333333333334
Arakura,Cannons Creek North,49326,111.55
Arakura,Cannons Creek South,59711,135.38333333333333
Arakura,Carterton,72456,118.63333333333334
Arakura,Churton Park North,49050,167.63333333333333
Arakura,Churton Park South,38054,110.93333333333334
Arakura,Clouston Park,29663,66.06666666666666
Arakura,Cloustonville,41483,83.26666666666667
Arakura,Crofton Downs,32372,98.83333333333333
Arakura,Dannevirke East,202944,293.5
Arakura,Dannevirke West,203919,306.35
Arakura,Delaney,25259,89.3
Arakura,Discovery,71775,138.9
Arakura,Eastbourne,23437,90.6
Arakura,Ebdentown,28638,66.3
Arakura,Eketahuna,215530,294.1
Arakura,Elderslea,27617,65.3
Arakura,Elsdon-Takapuwahia,47649,128.78333333333333
Arakura,Emerald Hill,35335,87.28333333333333
Arakura,Endeavour,75021,148.56666666666666
Arakura,Epuni East,12369,42.61666666666667
Arakura,Epuni West,12524,36.2
Arakura,Esplanade,16324,50.916666666666664
Arakura,Featherston,52375,89.2
Arakura,Fernlea,5203,30.9
Arakura,Glendale,2091,14.383333333333333
Arakura,Glenside North,46379,114.65
Arakura,Gracefield,10211,43.583333333333336
Arakura,Greenacres,44728,111.03333333333333
Arakura,Grenada North,42593,118.21666666666667
Arakura,Grenada Village,41686,151.98333333333332
Arakura,Greytown,70307,111.78333333333333
Arakura,Happy Valley-Owhiro Bay,35555,123.21666666666667
Arakura,Hataitai North,32750,70.9
Arakura,Haywards-Manor Park,20733,70.21666666666667
Arakura,Heretaunga,24207,56.11666666666667
Arakura,Heretaunga-Silverstream,21833,43.1
Arakura,Holborn,19303,72.58333333333333
Arakura,Homebush-Te Ore Ore,93514,278.55
Arakura,Homedale East,5662,35.333333333333336
Arakura,Homedale West,10489,42.35
Arakura,Horokiwi,,
Arakura,Hutt Central,12612,28.95
Arakura,Island Bay East,36628,109.11666666666666
Arakura,Island Bay West,36608,108.95
Arakura,Johnsonville Central,36748,93.56666666666666
Arakura,Johnsonville East,25717,75.43333333333334
Arakura,Johnsonville North,37265,101.16666666666667
Arakura,Kahutara,72315,105.66666666666667
Arakura,Kaitawa,92053,153.65
Arakura,Kaiwharawhara,25209,60.15
Arakura,Kapiti Island,,
Arakura,Karaka Bay-Worser Bay,39209,116.21666666666667
Arakura,Karori East,33136,107.15
Arakura,Karori North,33654,95.78333333333333
Arakura,Karori Park,35201,93.66666666666667
Arakura,Karori South,37000,117.76666666666667
Arakura,Kelburn,30696,79.81666666666666
Arakura,Kelson,,
Arakura,Khandallah Park-Broadmeadows,38124,126.31666666666666
Arakura,Kilbirnie East,34496,74.31666666666666
Arakura,Kilbirnie West-Hataitai South,35011,77.0
Arakura,Kingston-Mornington,35267,80.9
Arakura,Kopuaranga,,
Arakura,Korokoro,17485,65.61666666666666
Arakura,Lambton,29460,59.916666666666664
Arakura,Lansdowne,88330,154.16666666666666
Arakura,Linden,43665,94.56666666666666
Arakura,Lyall Bay-Airport-Moa Point,36190,108.63333333333334
Arakura,Maidstone,27769,56.13333333333333
Arakura,Makara-Ohariu,45546,161.21666666666667
Arakura,Mana Island,50648,542.0833333333334
Arakura,Mana-Camborne,52630,115.66666666666667
Arakura,Mangaroa,43649,80.95
Arakura,Mangatainoka,199816,285.9166666666667
Arakura,Manuka,26466,96.83333333333333
Arakura,Maoribank,33221,73.4
Arakura,Mara,,
Arakura,Martinborough,71624,112.06666666666666
Arakura,Masterton Central,86974,136.08333333333334
Arakura,Masterton East,250608,338.6166666666667
Arakura,Masterton Railway,85028,128.28333333333333
Arakura,Masterton West,84996,127.93333333333334
Arakura,Maungakotukutuku,83810,129.98333333333332
Arakura,Maungaraki,19123,72.75
Arakura,Maupuia,39208,162.2
Arakura,Melling,14081,43.25
Arakura,Melrose-Houghton Bay-Southgate,34699,119.5
Arakura,Miramar,37605,104.83333333333333
Arakura,Miramar North,38856,109.23333333333333
Arakura,Miramar South,36464,83.0
Arakura,Miramar West,37873,108.46666666666667
Arakura,Mitchelltown,32585,103.2
Arakura,Moera,11156,43.93333333333333
Arakura,Moonshine Valley,31677,74.78333333333333
Arakura,Mt Cook-Wallace Street,31622,68.78333333333333
Arakura,Mt Holdsworth,,
Arakura,Mt Victoria West,31424,73.18333333333334
Arakura,Naenae North,15786,42.35
Arakura,Naenae South,14432,43.016666666666666
Arakura,Newlands East,27693,74.61666666666666
Arakura,Newlands North,25416,68.15
Arakura,Newlands South,25170,69.3
Arakura,Newtown East,34459,82.86666666666666
Arakura,Newtown West,33329,78.03333333333333
Arakura,Ngaio South,38832,85.05
Arakura,Ngaumutawa,85215,131.06666666666666
Arakura,Ngauranga East,22052,60.0
Arakura,Ngauranga West,22462,66.8
Arakura,Nireaha-Tiraumea,227905,305.76666666666665
Arakura,Normandale,18055,74.4
Arakura,Norsewood-Herbertville,,
Arakura,Northland,31389,90.1
Arakura,Northland North,31680,103.53333333333333
Arakura,Onepoto,51972,140.13333333333333
Arakura,Opaki-Fernridge,88775,125.38333333333334
Arakura,Oriental Bay,31742,76.38333333333334
Arakura,Otaihanga,80617,531.8666666666667
Arakura,Otaki,94425,141.98333333333332
Arakura,Otaki Forks,,
Arakura,Owahanga,,
Arakura,Paekakariki,66693,125.91666666666667
Arakura,Paekakariki Hill,72284,131.31666666666666
Arakura,Pahiatua,191238,279.68333333333334
Arakura,Papakowhai North,51781,118.83333333333333
Arakura,Papakowhai South,46390,134.05
Arakura,Paparangi,26270,72.05
Arakura,Paparangi West,32946,83.95
Arakura,Papatawa,185600,266.6666666666667
Arakura,Paraparaumu Beach North,81087,512.6666666666666
Arakura,Paraparaumu Beach South,79465,511.31666666666666
Arakura,Paraparaumu Central,75638,149.46666666666667
Arakura,Paremata-Postgate,51722,120.38333333333334
Arakura,Parkway,4190,16.95
Arakura,Pauatahanui,58408,129.7
Arakura,Peka Peka,89885,160.1
Arakura,Pencarrow,11598,43.71666666666667
Arakura,Petone Central,16874,49.083333333333336
Arakura,Pinehaven,26157,60.833333333333336
Arakura,Plimmerton,52257,132.56666666666666
Arakura,Poets Block,29913,67.7
Arakura,Porirua Central,46325,116.9
Arakura,Porirua East,48047,111.03333333333333
Arakura,Pukerua Bay,57491,129.1
Arakura,Rangoon Heights,27594,102.26666666666667
Arakura,Ranui Heights,47951,119.58333333333333
Arakura,Raroa,36035,95.28333333333333
Arakura,Raumati Beach,76645,161.48333333333332
Arakura,Raumati South,80795,523.3833333333333
Arakura,Resolution,57039,152.95
Arakura,Riverstone Terraces,29988,108.43333333333334
Arakura,Roseneath,32382,86.56666666666666
Arakura,Seatoun,43563,168.61666666666667
Arakura,Seatoun Tunnel West,37899,86.15
Arakura,Solway North,83922,128.9
Arakura,Solway South,85528,148.05
Arakura,Strathmore Park,39711,117.96666666666667
Arakura,Taita North,17359,42.65
Arakura,Taita South,15110,41.61666666666667
Arakura,Taitville,31640,91.71666666666667
