area unit name,number of bedrooms,count,median weekly rent,mean weekly rent
Rolleston North East,5,9,520,520
Rolleston North East,6+,0,,
Rolleston North East,Not Elsewhere Included,0,,
Rolleston North East,Total,99,460,450
Rolleston South West,1,0,,
Rolleston South West,2,3,,
Rolleston South West,3,6,410,410
Rolleston South West,4,9,350,370
Rolleston South West,5,3,,
Rolleston South West,6+,3,,
Rolleston South West,Not Elsewhere Included,3,,
Rolleston South West,Total,24,390,410
Springston,1,18,140,170
Springston,2,36,200,190
Springston,3,66,300,280
Springston,4,39,280,330
Springston,5,6,300,250
Springston,6+,0,,
Springston,Not Elsewhere Included,0,,
Springston,Total,165,250,260
Rolleston South East,1,3,,
Rolleston South East,2,3,,
Rolleston South East,3,9,200,200
Rolleston South East,4,9,660,640
Rolleston South East,5,0,,
Rolleston South East,6+,0,,
Rolleston South East,Not Elsewhere Included,0,,
Rolleston South East,Total,24,350,370
Methven,1,21,130,120
Methven,2,45,210,210
Methven,3,81,270,250
Methven,4,30,310,290
Methven,5,6,,
Methven,6+,3,,
Methven,Not Elsewhere Included,3,,
Methven,Total,183,250,230
Plains Railway,1,,,
Plains Railway,2,,,
Plains Railway,3,9,290,290
Plains Railway,4,,,
Plains Railway,5,,,
Plains Railway,6+,,,
Plains Railway,Not Elsewhere Included,,,
Plains Railway,Total,18,200,200
Ashburton North,1,,,
Ashburton North,2,,,
Ashburton North,3,,,
Ashburton North,4,,,
Ashburton North,5,,,
Ashburton North,6+,,,
Ashburton North,Not Elsewhere Included,,,
Ashburton North,Total,12,230,230
Fairton,1,3,,
Fairton,2,0,,
Fairton,3,6,220,1010
Fairton,4,6,290,290
Fairton,5,3,,
Fairton,6+,0,,
Fairton,Not Elsewhere Included,0,,
Fairton,Total,18,350,1080
Ashburton East,1,,,
Ashburton East,2,,,
Ashburton East,3,,,
Ashburton East,4,,,
Ashburton East,5,,,
Ashburton East,6+,,,
Ashburton East,Not Elsewhere Included,,,
Ashburton East,Total,3,,
Mt Somers,1,15,90,80
Mt Somers,2,33,150,160
Mt Somers,3,135,150,160
Mt Somers,4,69,150,150
Mt Somers,5,12,300,240
Mt Somers,6+,3,,
Mt Somers,Not Elsewhere Included,0,,
Mt Somers,Total,267,150,160
Hinds,1,45,50,70
Hinds,2,72,80,100
Hinds,3,222,120,210
Hinds,4,114,140,280
Hinds,5,24,130,180
Hinds,6+,3,,
Hinds,Not Elsewhere Included,3,,
Hinds,Total,483,110,210
Chertsey,1,12,100,90
Chertsey,2,36,90,100
Chertsey,3,129,120,140
Chertsey,4,78,140,160
Chertsey,5,18,170,170
Chertsey,6+,3,,
Chertsey,Not Elsewhere Included,0,,
Chertsey,Total,279,120,150
Rakaia,1,6,130,130
Rakaia,2,24,250,240
Rakaia,3,66,250,260
Rakaia,4,6,200,230
Rakaia,5,0,,
Rakaia,6+,0,,
Rakaia,Not Elsewhere Included,0,,
Rakaia,Total,102,250,240
Allenton West,1,15,80,130
Allenton West,2,63,220,210
Allenton West,3,96,280,260
Allenton West,4,21,300,280
Allenton West,5,3,,
Allenton West,6+,0,,
Allenton West,Not Elsewhere Included,0,,
Allenton West,Total,201,260,320
Allenton East,1,9,170,140
Allenton East,2,90,240,220
Allenton East,3,174,290,270
Allenton East,4,24,320,330
Allenton East,5,9,370,340
Allenton East,6+,3,,
Allenton East,Not Elsewhere Included,0,,
Allenton East,Total,309,280,270
Ashburton Central West,1,3,,
Ashburton Central West,2,66,240,220
Ashburton Central West,3,33,280,260
Ashburton Central West,4,6,310,310
Ashburton Central West,5,3,,
Ashburton Central West,6+,0,,
Ashburton Central West,Not Elsewhere Included,0,,
Ashburton Central West,Total,114,250,250
Netherby,1,24,130,130
Netherby,2,42,200,170
Netherby,3,132,270,240
Netherby,4,21,180,180
Netherby,5,3,,
Netherby,6+,3,,
Netherby,Not Elsewhere Included,0,,
Netherby,Total,228,250,220
Ashburton Central East,1,21,90,100
Ashburton Central East,2,105,230,220
Ashburton Central East,3,90,280,270
Ashburton Central East,4,18,320,290
Ashburton Central East,5,3,,
Ashburton Central East,6+,3,,
Ashburton Central East,Not Elsewhere Included,0,,
Ashburton Central East,Total,237,240,250
Hampstead,1,75,80,90
Hampstead,2,90,220,200
Hampstead,3,144,280,270
Hampstead,4,45,280,260
Hampstead,5,3,,
Hampstead,6+,0,,
Hampstead,Not Elsewhere Included,3,,
Hampstead,Total,366,240,210
Tinwald,1,15,100,130
Tinwald,2,51,250,550
Tinwald,3,141,300,390
Tinwald,4,27,320,290
Tinwald,5,6,,
Tinwald,6+,3,,
Tinwald,Not Elsewhere Included,0,,
Tinwald,Total,240,280,320
Winchester,1,3,,
Winchester,2,9,200,200
Winchester,3,9,260,260
Winchester,4,0,,
Winchester,5,0,,
Winchester,6+,0,,
Winchester,Not Elsewhere Included,0,,
Winchester,Total,24,170,160
Fairview-Scarborough,1,,,
Fairview-Scarborough,2,,,
Fairview-Scarborough,3,,,
Fairview-Scarborough,4,,,
Fairview-Scarborough,5,,,
Fairview-Scarborough,6+,,,
Fairview-Scarborough,Not Elsewhere Included,,,
Fairview-Scarborough,Total,15,270,250
Otipua Creek-Washdyke Flat,1,0,,
Otipua Creek-Washdyke Flat,2,6,,
Otipua Creek-Washdyke Flat,3,12,200,200
Otipua Creek-Washdyke Flat,4,3,,
Otipua Creek-Washdyke Flat,5,0,,
Otipua Creek-Washdyke Flat,6+,0,,
Otipua Creek-Washdyke Flat,Not Elsewhere Included,0,,
Otipua Creek-Washdyke Flat,Total,21,200,190
Ben Mcleod,1,,,
Ben Mcleod,2,,,
Ben Mcleod,3,,,
Ben Mcleod,4,,,
Ben Mcleod,5,,,
Ben Mcleod,6+,,,
Ben Mcleod,Not Elsewhere Included,,,
Ben Mcleod,Total,12,100,130
Orari,1,27,110,120
Orari,2,36,150,150
Orari,3,162,150,150
Orari,4,75,170,180
Orari,5,15,450,460
Orari,6+,3,,
Orari,Not Elsewhere Included,0,,
Orari,Total,318,150,160
Levels,1,18,200,200
Levels,2,30,190,180
Levels,3,69,170,170
Levels,4,39,230,230
Levels,5,9,150,150
Levels,6+,3,,
Levels,Not Elsewhere Included,0,,
Levels,Total,168,200,200
Pareora,1,3,,
Pareora,2,3,,
Pareora,3,18,240,230
Pareora,4,3,,
Pareora,5,3,,
Pareora,6+,0,,
Pareora,Not Elsewhere Included,0,,
Pareora,Total,30,210,190
Pleasant Point,1,6,80,80
Pleasant Point,2,24,190,200
Pleasant Point,3,36,250,240
Pleasant Point,4,12,210,210
Pleasant Point,5,0,,
Pleasant Point,6+,3,,
Pleasant Point,Not Elsewhere Included,0,,
Pleasant Point,Total,84,240,220
Geraldine,1,33,100,110
Geraldine,2,66,200,200
Geraldine,3,96,240,210
Geraldine,4,21,210,200
Geraldine,5,6,,
Geraldine,6+,0,,
Geraldine,Not Elsewhere Included,3,,
Geraldine,Total,222,200,200
Temuka,1,63,90,100
Temuka,2,87,190,360
Temuka,3,156,230,210
Temuka,4,39,220,210
Temuka,5,9,150,150
Temuka,6+,0,,
Temuka,Not Elsewhere Included,3,,
Temuka,Total,357,200,190
Washdyke,1,9,90,100
Washdyke,2,24,160,140
Washdyke,3,39,230,210
Washdyke,4,9,170,170
Washdyke,5,0,,
Washdyke,6+,0,,
Washdyke,Not Elsewhere Included,0,,
Washdyke,Total,81,210,200
Waimataitai,1,39,80,90
Waimataitai,2,66,170,180
Waimataitai,3,60,250,220
Waimataitai,4,12,260,250
Waimataitai,5,3,,
Waimataitai,6+,0,,
Waimataitai,Not Elsewhere Included,3,,
Waimataitai,Total,180,190,190
Marchwiel,1,15,90,120
Marchwiel,2,132,160,160
Marchwiel,3,201,230,210
Marchwiel,4,30,300,280
Marchwiel,5,0,,
Marchwiel,6+,3,,
Marchwiel,Not Elsewhere Included,6,,
Marchwiel,Total,381,200,200
Maori Park,1,24,160,150
Maori Park,2,87,200,190
Maori Park,3,33,260,580
Maori Park,4,12,300,280
Maori Park,5,3,,
Maori Park,6+,3,,
Maori Park,Not Elsewhere Included,0,,
Maori Park,Total,162,190,280
Highfield,1,30,200,560
Highfield,2,102,200,190
Highfield,3,105,260,250
Highfield,4,24,300,320
Highfield,5,3,,
Highfield,6+,3,,
Highfield,Not Elsewhere Included,0,,
Highfield,Total,267,240,230
Glenwood,1,3,,
Glenwood,2,36,160,160
Glenwood,3,90,240,200
Glenwood,4,24,260,230
Glenwood,5,0,,
Glenwood,6+,0,,
Glenwood,Not Elsewhere Included,0,,
Glenwood,Total,156,230,200
Gleniti,1,0,,
Gleniti,2,24,230,210
Gleniti,3,39,280,270
Gleniti,4,12,320,320
Gleniti,5,3,,
Gleniti,6+,0,,
Gleniti,Not Elsewhere Included,0,,
Gleniti,Total,78,260,260
Fraser Park,1,18,110,110
Fraser Park,2,87,200,190
Fraser Park,3,99,260,250
Fraser Park,4,18,260,220
Fraser Park,5,3,,
Fraser Park,6+,0,,
Fraser Park,Not Elsewhere Included,0,,
Fraser Park,Total,225,230,230
Seaview,1,72,120,120
Seaview,2,162,190,190
Seaview,3,117,240,240
Seaview,4,36,280,310
Seaview,5,9,330,340
Seaview,6+,0,,
Seaview,Not Elsewhere Included,3,,
Seaview,Total,399,190,200
Watlington,1,24,80,90
Watlington,2,63,210,200
Watlington,3,96,230,210
Watlington,4,12,260,270
Watlington,5,3,,
Watlington,6+,3,,
Watlington,Not Elsewhere Included,0,,
Watlington,Total,201,210,210
Parkside,1,102,80,100
Parkside,2,108,170,160
Parkside,3,96,240,220
Parkside,4,33,260,260
Parkside,5,0,,
Parkside,6+,3,,
Parkside,Not Elsewhere Included,3,,
Parkside,Total,345,170,160
Timaru Gardens,1,42,90,100
Timaru Gardens,2,63,190,180
Timaru Gardens,3,81,250,240
Timaru Gardens,4,12,250,240
Timaru Gardens,5,3,,
Timaru Gardens,6+,3,,
Timaru Gardens,Not Elsewhere Included,0,,
Timaru Gardens,Total,204,200,180
Redruth,1,,,
Redruth,2,,,
Redruth,3,6,220,200
Redruth,4,,,
Redruth,5,,,
Redruth,6+,,,
Redruth,Not Elsewhere Included,,,
Redruth,Total,9,190,200
Twizel Community,1,6,150,140
Twizel Community,2,21,170,170
Twizel Community,3,60,210,200
Twizel Community,4,21,200,180
Twizel Community,5,3,,
Twizel Community,6+,0,,
Twizel Community,Not Elsewhere Included,0,,
Twizel Community,Total,114,190,320
Fairlie,1,6,0,0
Fairlie,2,18,150,160
Fairlie,3,27,180,190
Fairlie,4,9,120,120
Fairlie,5,3,,
Fairlie,6+,3,,
Fairlie,Not Elsewhere Included,0,,
Fairlie,Total,63,150,150
Mt Cook,1,30,150,120
Mt Cook,2,12,160,180
Mt Cook,3,18,160,160
Mt Cook,4,0,,
Mt Cook,5,0,,
Mt Cook,6+,0,,
Mt Cook,Not Elsewhere Included,0,,
Mt Cook,Total,66,150,140
Lake Tekapo,1,3,,
Lake Tekapo,2,12,200,190
Lake Tekapo,3,21,290,320
Lake Tekapo,4,12,200,340
Lake Tekapo,5,0,,
Lake Tekapo,6+,0,,
Lake Tekapo,Not Elsewhere Included,0,,
Lake Tekapo,Total,48,270,330
Inland Water-Lake Alexandrina,1,,,
Inland Water-Lake Alexandrina,2,,,
Inland Water-Lake Alexandrina,3,,,
Inland Water-Lake Alexandrina,4,,,
Inland Water-Lake Alexandrina,5,,,
Inland Water-Lake Alexandrina,6+,,,
Inland Water-Lake Alexandrina,Not Elsewhere Included,,,
Inland Water-Lake Alexandrina,Total,,,
Inland Water-Lake Tekapo,1,,,
Inland Water-Lake Tekapo,2,,,
Inland Water-Lake Tekapo,3,,,
Inland Water-Lake Tekapo,4,,,
Inland Water-Lake Tekapo,5,,,
Inland Water-Lake Tekapo,6+,,,
Inland Water-Lake Tekapo,Not Elsewhere Included,,,
Inland Water-Lake Tekapo,Total,,,
Mackenzie,1,6,80,90
Mackenzie,2,9,160,150
Mackenzie,3,51,140,430
Mackenzie,4,27,120,130
Mackenzie,5,9,200,200
Mackenzie,6+,6,,
Mackenzie,Not Elsewhere Included,0,,
Mackenzie,Total,108,150,150
Waihao,1,6,80,100
Waihao,2,48,100,120
Waihao,3,162,130,130
Waihao,4,75,130,130
Waihao,5,24,100,110
Waihao,6+,3,,
Waihao,Not Elsewhere Included,0,,
Waihao,Total,315,120,180
St Andrews,1,,,
St Andrews,2,,,
St Andrews,3,,,
St Andrews,4,,,
St Andrews,5,,,
St Andrews,6+,,,
St Andrews,Not Elsewhere Included,,,
St Andrews,Total,12,180,160
Waimate,1,33,70,70
Waimate,2,72,170,160
Waimate,3,132,200,190
Waimate,4,18,230,260
Waimate,5,6,210,210
Waimate,6+,0,,
Waimate,Not Elsewhere Included,3,,
Waimate,Total,270,180,220
Weston,1,3,,
Weston,2,0,,
Weston,3,24,250,280
Weston,4,6,200,200
Weston,5,0,,
Weston,6+,0,,
Weston,Not Elsewhere Included,0,,
Weston,Total,36,250,240
Pukeuri,1,,,
Pukeuri,2,,,
Pukeuri,3,6,270,270
Pukeuri,4,,,
Pukeuri,5,,,
Pukeuri,6+,,,
Pukeuri,Not Elsewhere Included,,,
Pukeuri,Total,15,240,220
Ardgowan,1,,,
Ardgowan,2,,,
Ardgowan,3,,,
Ardgowan,4,,,
Ardgowan,5,,,
Ardgowan,6+,,,
Ardgowan,Not Elsewhere Included,,,
Ardgowan,Total,12,200,200
Cape Wanbrow,1,,,
Cape Wanbrow,2,,,
Cape Wanbrow,3,,,
Cape Wanbrow,4,,,
Cape Wanbrow,5,,,
Cape Wanbrow,6+,,,
Cape Wanbrow,Not Elsewhere Included,,,
Cape Wanbrow,Total,9,210,210
Duntroon,1,,,
Duntroon,2,,,
Duntroon,3,,,
Duntroon,4,,,
Duntroon,5,,,
Duntroon,6+,,,
Duntroon,Not Elsewhere Included,,,
Duntroon,Total,9,90,90
Kurow,1,3,,
Kurow,2,12,160,160
Kurow,3,21,140,120
Kurow,4,0,,
Kurow,5,0,,
Kurow,6+,0,,
Kurow,Not Elsewhere Included,0,,
Kurow,Total,36,140,130
Maheno,1,9,0,0
Maheno,2,45,100,120
Maheno,3,99,150,300
Maheno,4,63,150,370
Maheno,5,12,100,100
Maheno,6+,0,,
Maheno,Not Elsewhere Included,0,,
Maheno,Total,228,150,280
Omarama,1,0,,
Omarama,2,9,180,150
Omarama,3,15,200,190
Omarama,4,6,0,0
Omarama,5,3,,
Omarama,6+,0,,
Omarama,Not Elsewhere Included,0,,
Omarama,Total,33,180,190
Kakanui,1,6,150,120
Kakanui,2,6,,
Kakanui,3,9,230,230
Kakanui,4,3,,
Kakanui,5,0,,
Kakanui,6+,0,,
Kakanui,Not Elsewhere Included,0,,
Kakanui,Total,24,200,180
Otematata,1,0,,
Otematata,2,3,,
Otematata,3,12,170,190
Otematata,4,6,,
Otematata,5,0,,
Otematata,6+,0,,
Otematata,Not Elsewhere Included,0,,
Otematata,Total,21,190,190
Aviemore,1,3,,
Aviemore,2,6,150,150
Aviemore,3,42,130,560
Aviemore,4,18,130,130
Aviemore,5,3,,
Aviemore,6+,3,,
Aviemore,Not Elsewhere Included,0,,
Aviemore,Total,75,110,120
Inland Water-Lake Ohau,1,,,
Inland Water-Lake Ohau,2,,,
Inland Water-Lake Ohau,3,,,
Inland Water-Lake Ohau,4,,,
Inland Water-Lake Ohau,5,,,
Inland Water-Lake Ohau,6+,,,
Inland Water-Lake Ohau,Not Elsewhere Included,,,
Inland Water-Lake Ohau,Total,,,
Hampden,1,3,,
Hampden,2,6,130,130
Hampden,3,9,190,190
Hampden,4,3,,
Hampden,5,0,,
Hampden,6+,0,,
Hampden,Not Elsewhere Included,0,,
Hampden,Total,24,130,130
Oamaru North,1,45,100,90
Oamaru North,2,87,180,190
Oamaru North,3,180,230,210
Oamaru North,4,27,200,200
Oamaru North,5,3,,
Oamaru North,6+,0,,
Oamaru North,Not Elsewhere Included,6,,
Oamaru North,Total,345,200,230
Orana Park,1,27,120,120
Orana Park,2,69,200,180
Orana Park,3,111,230,220
Orana Park,4,45,250,250
Orana Park,5,3,,
Orana Park,6+,3,,
Orana Park,Not Elsewhere Included,0,,
Orana Park,Total,264,210,260
Oamaru Central,1,66,110,120
Oamaru Central,2,84,200,190
Oamaru Central,3,114,240,230
Oamaru Central,4,24,250,270
Oamaru Central,5,3,,
Oamaru Central,6+,3,,
Oamaru Central,Not Elsewhere Included,0,,
Oamaru Central,Total,297,200,190
Oamaru South,1,18,110,120
Oamaru South,2,66,190,180
Oamaru South,3,108,240,240
Oamaru South,4,21,250,250
Oamaru South,5,0,,
Oamaru South,6+,0,,
Oamaru South,Not Elsewhere Included,0,,
Oamaru South,Total,213,220,210
Palmerston,1,12,100,100
Palmerston,2,15,190,150
Palmerston,3,30,220,200
Palmerston,4,9,40,100
Palmerston,5,0,,
Palmerston,6+,0,,
Palmerston,Not Elsewhere Included,0,,
Palmerston,Total,69,160,160
Waihemo,1,0,,
Waihemo,2,3,,
Waihemo,3,18,70,120
Waihemo,4,12,250,270
Waihemo,5,3,,
Waihemo,6+,0,,
Waihemo,Not Elsewhere Included,0,,
Waihemo,Total,39,150,150
Hyde,1,,,
Hyde,2,,,
Hyde,3,,,
Hyde,4,,,
Hyde,5,,,
Hyde,6+,,,
Hyde,Not Elsewhere Included,,,
Hyde,Total,3,,
Waikouaiti,1,6,100,100
Waikouaiti,2,24,180,180
Waikouaiti,3,36,220,220
Waikouaiti,4,12,260,250
Waikouaiti,5,3,,
Waikouaiti,6+,0,,
Waikouaiti,Not Elsewhere Included,0,,
Waikouaiti,Total,84,200,200
Aramoana,1,,,
Aramoana,2,6,170,170
Aramoana,3,6,260,260
Aramoana,4,,,
Aramoana,5,,,
Aramoana,6+,,,
Aramoana,Not Elsewhere Included,,,
Aramoana,Total,15,150,150
Waitati,1,9,90,90
Waitati,2,12,230,220
Waitati,3,9,190,200
Waitati,4,6,230,230
Waitati,5,0,,
Waitati,6+,3,,
Waitati,Not Elsewhere Included,0,,
Waitati,Total,39,190,200
Evansdale,1,6,110,110
Evansdale,2,21,160,140
Evansdale,3,30,200,180
Evansdale,4,15,300,310
Evansdale,5,3,,
Evansdale,6+,3,,
Evansdale,Not Elsewhere Included,0,,
Evansdale,Total,72,170,180
Karitane,1,3,,
Karitane,2,9,180,180
Karitane,3,12,230,230
Karitane,4,0,,
Karitane,5,0,,
Karitane,6+,3,,
Karitane,Not Elsewhere Included,0,,
Karitane,Total,27,150,140
Warrington,1,3,,
Warrington,2,6,170,160
Warrington,3,12,240,240
Warrington,4,3,,
Warrington,5,3,,
Warrington,6+,0,,
Warrington,Not Elsewhere Included,3,,
Warrington,Total,24,270,260
Nenthorn,1,,,
Nenthorn,2,,,
Nenthorn,3,,,
Nenthorn,4,,,
Nenthorn,5,,,
Nenthorn,6+,,,
Nenthorn,Not Elsewhere Included,,,
Nenthorn,Total,6,80,80
Fairfield,1,6,110,110
Fairfield,2,12,190,200
Fairfield,3,30,330,300
Fairfield,4,12,340,340
Fairfield,5,0,,
Fairfield,6+,0,,
Fairfield,Not Elsewhere Included,3,,
Fairfield,Total,66,280,270
Brighton,1,12,190,190
Brighton,2,30,260,250
Brighton,3,39,260,260
Brighton,4,12,390,390
Brighton,5,3,,
Brighton,6+,0,,
Brighton,Not Elsewhere Included,3,,
Brighton,Total,96,250,260
Waldronville,1,,,
Waldronville,2,,,
Waldronville,3,9,0,0
Waldronville,4,,,
Waldronville,5,,,
Waldronville,6+,,,
Waldronville,Not Elsewhere Included,,,
Waldronville,Total,12,250,250
Outram,1,6,130,120
Outram,2,6,220,220
Outram,3,12,240,240
Outram,4,6,360,350
Outram,5,0,,
Outram,6+,0,,
Outram,Not Elsewhere Included,0,,
Outram,Total,27,250,220
Middlemarch,1,,,
Middlemarch,2,,,
Middlemarch,3,,,
Middlemarch,4,,,
Middlemarch,5,,,
Middlemarch,6+,,,
Middlemarch,Not Elsewhere Included,,,
Middlemarch,Total,12,170,170
Wyllies Crossing,1,,,
Wyllies Crossing,2,,,
Wyllies Crossing,3,,,
Wyllies Crossing,4,,,
Wyllies Crossing,5,,,
Wyllies Crossing,6+,,,
Wyllies Crossing,Not Elsewhere Included,,,
Wyllies Crossing,Total,6,270,270
Wingatui,1,3,,
Wingatui,2,6,140,140
Wingatui,3,15,290,280
Wingatui,4,6,810,810
Wingatui,5,0,,
Wingatui,6+,0,,
Wingatui,Not Elsewhere Included,0,,
Wingatui,Total,30,220,260
Kaikorai Hill,1,,,
Kaikorai Hill,2,,,
Kaikorai Hill,3,,,
Kaikorai Hill,4,,,
Kaikorai Hill,5,,,
Kaikorai Hill,6+,,,
Kaikorai Hill,Not Elsewhere Included,,,
Kaikorai Hill,Total,6,150,150
Saddle Hill,1,,,
Saddle Hill,2,,,
Saddle Hill,3,6,300,400
Saddle Hill,4,,,
Saddle Hill,5,,,
Saddle Hill,6+,,,
Saddle Hill,Not Elsewhere Included,,,
Saddle Hill,Total,15,240,240
Taieri,1,12,100,90
Taieri,2,15,100,120
Taieri,3,72,140,170
Taieri,4,27,180,210
Taieri,5,6,,
Taieri,6+,3,,
Taieri,Not Elsewhere Included,0,,
Taieri,Total,132,150,180
Strath Taieri,1,0,,
Strath Taieri,2,3,,
Strath Taieri,3,18,100,110
Strath Taieri,4,12,100,90
Strath Taieri,5,3,,
Strath Taieri,6+,3,,
Strath Taieri,Not Elsewhere Included,0,,
Strath Taieri,Total,33,100,90
Harbourside,1,,,
Harbourside,2,,,
Harbourside,3,,,
Harbourside,4,,,
Harbourside,5,,,
Harbourside,6+,,,
Harbourside,Not Elsewhere Included,,,
Harbourside,Total,6,210,280
Fernhill,1,123,180,190
Fernhill,2,186,200,200
Fernhill,3,72,320,340
Fernhill,4,36,380,380
Fernhill,5,12,330,320
Fernhill,6+,21,600,590
Fernhill,Not Elsewhere Included,3,,
Fernhill,Total,450,230,280
High St-Stuart St,1,99,190,210
High St-Stuart St,2,183,250,250
High St-Stuart St,3,120,300,310
High St-Stuart St,4,60,390,390
High St-Stuart St,5,27,470,430
High St-Stuart St,6+,30,640,650
High St-Stuart St,Not Elsewhere Included,3,,
High St-Stuart St,Total,519,270,340
Stuart St-Frederick St,1,72,180,190
Stuart St-Frederick St,2,141,270,380
Stuart St-Frederick St,3,51,340,330
Stuart St-Frederick St,4,60,480,470
Stuart St-Frederick St,5,132,580,740
Stuart St-Frederick St,6+,66,750,1170
Stuart St-Frederick St,Not Elsewhere Included,0,,
Stuart St-Frederick St,Total,531,350,550
Opoho,1,15,180,160
Opoho,2,33,240,250
Opoho,3,39,300,300
Opoho,4,21,310,280
Opoho,5,6,600,600
Opoho,6+,6,,
Opoho,Not Elsewhere Included,0,,
Opoho,Total,117,270,400
Forrester Park,1,18,110,140
Forrester Park,2,24,200,210
Forrester Park,3,24,240,220
Forrester Park,4,9,250,310
Forrester Park,5,0,,
Forrester Park,6+,0,,
Forrester Park,Not Elsewhere Included,0,,
Forrester Park,Total,78,240,240
North East Valley,1,108,190,230
North East Valley,2,123,250,240
North East Valley,3,186,280,280
North East Valley,4,144,350,340
North East Valley,5,60,430,400
North East Valley,6+,39,570,880
North East Valley,Not Elsewhere Included,3,,
North East Valley,Total,663,280,310
Pine Hill,1,27,150,140
Pine Hill,2,81,190,170
Pine Hill,3,114,250,220
Pine Hill,4,24,300,270
Pine Hill,5,6,,
Pine Hill,6+,0,,
Pine Hill,Not Elsewhere Included,0,,
Pine Hill,Total,252,200,200
Woodhaugh,1,6,220,220
Woodhaugh,2,12,240,230
Woodhaugh,3,30,290,290
Woodhaugh,4,27,410,390
Woodhaugh,5,21,540,520
Woodhaugh,6+,9,680,680
Woodhaugh,Not Elsewhere Included,0,,
Woodhaugh,Total,105,330,510
North Dunedin,1,84,150,180
North Dunedin,2,81,250,230
North Dunedin,3,63,330,320
North Dunedin,4,111,440,420
North Dunedin,5,210,600,610
North Dunedin,6+,198,750,960
North Dunedin,Not Elsewhere Included,3,,
North Dunedin,Total,753,500,580
Otago University,1,66,210,210
Otago University,2,57,250,230
Otago University,3,90,360,340
Otago University,4,156,460,440
Otago University,5,198,580,660
Otago University,6+,159,700,970
Otago University,Not Elsewhere Included,0,,
Otago University,Total,729,480,570
Maori Hill,1,15,110,150
Maori Hill,2,33,250,230
Maori Hill,3,30,310,350
Maori Hill,4,33,410,400
Maori Hill,5,6,0,0
Maori Hill,6+,3,,
Maori Hill,Not Elsewhere Included,0,,
Maori Hill,Total,120,330,320
Balmacewen,1,12,60,60
Balmacewen,2,33,120,150
Balmacewen,3,21,330,300
Balmacewen,4,0,,
Balmacewen,5,0,,
Balmacewen,6+,0,,
Balmacewen,Not Elsewhere Included,0,,
Balmacewen,Total,66,240,260
Glenleith,1,3,,
Glenleith,2,6,250,240
Glenleith,3,12,270,220
Glenleith,4,6,320,320
Glenleith,5,3,,
Glenleith,6+,0,,
Glenleith,Not Elsewhere Included,0,,
Glenleith,Total,30,310,300
Helensburgh,1,0,,
Helensburgh,2,15,200,190
Helensburgh,3,36,300,630
Helensburgh,4,9,420,420
Helensburgh,5,3,,
Helensburgh,6+,3,,
Helensburgh,Not Elsewhere Included,0,,
Helensburgh,Total,60,280,470
Wakari,1,126,110,130
Wakari,2,111,200,190
Wakari,3,120,280,270
Wakari,4,27,320,670
Wakari,5,9,330,330
Wakari,6+,0,,
Wakari,Not Elsewhere Included,0,,
Wakari,Total,393,210,200
Halfway Bush,1,3,,
Halfway Bush,2,39,130,150
Halfway Bush,3,90,240,210
Halfway Bush,4,12,330,310
Halfway Bush,5,3,,
Halfway Bush,6+,3,,
Halfway Bush,Not Elsewhere Included,0,,
Halfway Bush,Total,147,240,210
Brockville,1,33,110,110
Brockville,2,63,200,160
Brockville,3,201,220,190
Brockville,4,30,220,200
Brockville,5,6,250,250
Brockville,6+,0,,
Brockville,Not Elsewhere Included,6,0,0
Brockville,Total,339,210,190
Roslyn North,1,63,200,190
Roslyn North,2,57,260,260
Roslyn North,3,45,290,270
Roslyn North,4,24,440,430
Roslyn North,5,6,,
Roslyn North,6+,3,,
Roslyn North,Not Elsewhere Included,0,,
Roslyn North,Total,198,260,280
Roslyn South,1,30,160,150
Roslyn South,2,69,250,260
Roslyn South,3,63,280,270
Roslyn South,4,30,340,340
